size,stones,score_komi,score_neural,winrate_komi
9,BA3 WE3,-2.0,-1.74061135,0.024156773999999992
9,BA3 WE4,-2.0,-1.43801646,0.002905265999999962
9,BA3 WE5,-2.0,-1.26747571,0.031013131000000027
9,BA3 WE6,-2.5,-1.91793275,0.029260226999999972
9,BA3 WE7,-1.5,-0.954590661,0.009899125000000009
9,BA3 WE8,0.0,0.199401816,0.03122243400000002
9,BA3 WE9,5.5,5.23450953,0.014012060999999965
9,BA3 WF1,5.5,5.50396585,0.014120416000000025
9,BA3 WF2,0.5,0.339906133,0.022709442000000024
9,BA3 WF3,-1.5,-1.22416809,0.05351736200000001
9,BA3 WF4,-2.0,-1.10651508,0.03384740399999997
9,BA3 WF5,-2.0,-1.44887663,0.007952124000000005
9,BA3 WF6,-1.5,-1.3631905,0.048815159
9,BA3 WF7,-1.0,-0.645194039,0.007123761000000006
9,BA3 WF8,0.5,0.483158034,0.02275596000000002
9,BA3 WF9,6.0,5.61782,0.013442180000000026
9,BA3 WG1,6.5,6.45584101,0.007030405000000017
9,BA3 WG2,1.5,1.13830757,0.008996421999999948
9,BA3 WG3,-0.5,-0.411490928,0.06427642300000003
9,BA3 WG4,-1.5,-1.13801511,0.038862618000000015
9,BA3 WG5,-1.5,-0.801415647,0.012918733000000016
9,BA3 WG6,-1.5,-1.31232312,0.09917551000000002
9,BA3 WG7,0.0,-0.034831487,0.03329974000000002
9,BA3 WG8,2.0,1.39505616,0.02963444500000001
9,BA3 WG9,6.5,6.57567036,0.000744119000000043
9,BA3 WH1,6.5,6.82480107,0.025573889000000016
9,BA3 WH2,3.5,3.03285609,0.023243601000000003
9,BA3 WH3,2.0,1.47466975,0.028631401
9,BA3 WH4,0.5,0.339385124,0.027315093000000013
9,BA3 WH5,0.0,0.187764314,0.017566675999999948
9,BA3 WH6,1.0,0.775612033,0.010884229999999995
9,BA3 WH7,1.0,0.951797469,0.04976712299999997
9,BA3 WH8,3.5,2.98338217,0.03514474299999998
9,BA3 WH9,7.0,6.75038284,0.022193283000000008
9,BA3 WJ1,11.0,10.8649815,0.0008781190000000105
9,BA3 WJ2,6.5,6.86624841,0.021029160999999963
9,BA3 WJ3,6.5,6.29432515,0.02813220900000002
9,BA3 WJ4,5.5,5.39882,0.040283867999999945
9,BA3 WJ5,5.5,5.00668407,0.010666130000000051
9,BA3 WJ6,5.5,5.31720551,0.012615447999999974
9,BA3 WJ7,6.0,6.07960731,0.024636879999999972
9,BA3 WJ8,6.5,6.67909707,0.019738424000000032
9,BA3 WJ9,11.0,10.9411472,0.024422100999999974
9,BA4 BA5,3.0,2.86538783,0.041413595000000025
9,BA4 BA6,3.5,3.99415372,0.03732194700000002
9,BA4 BB2,5.0,5.14435673,0.027662927999999976
9,BA4 BB3,6.5,6.6131015,0.05824611800000001
9,BA4 BB4,6.0,6.68034296,0.012034792999999988
9,BA4 BB5,7.5,8.29855186,0.011044517999999948
9,BA4 BB6,8.0,8.67452063,0.04895018899999998
9,BA4 BB7,7.0,7.85219716,0.037368939000000045
9,BA4 BB8,5.5,5.75025374,0.05037697499999999
9,BA4 BC2,6.0,6.72163162,0.00607370500000004
